,file,y_true,y_pred,confidence,true_label,predicted_label,status
145,myrtus/Myr.M.comX400wF(1097)(1090)C-79.png,8,8,0.99935025,eucalyptus,myrtus,Correct
146,myrtus/Myr.M.comX400wF(1097)(1090)C-9.png,8,8,0.99927074,eucalyptus,myrtus,Correct
148,olea/Ole.O.euroX400wF(4264)(0)D-152.png,9,9,0.98133403,ferula,olea,Correct
150,origanum/Lam.O.micX400wF(885)(0)B-1.png,10,10,0.99939144,myrtus,origanum,Correct
151,origanum/Lam.O.micX400wF(886)(0)C-32.png,10,10,0.9981974,myrtus,origanum,Correct
152,origanum/Lam.O.micX400wF(886)(0)C-5.png,10,10,0.9987041,myrtus,origanum,Correct
153,origanum/Lam.O.micX400wF(886)(0)C-8.png,10,10,0.999724,myrtus,origanum,Correct
154,origanum/Lam.O.micX400wF(889)(0)F-26.png,10,10,0.9987752,myrtus,origanum,Correct
155,origanum/Lam.O.micX400wF(889)(0)F-54.png,10,10,0.9992446,myrtus,origanum,Correct
156,oxalis/Oxa.O.pes.cX400wF(1733)(0)A-1.png,11,11,0.99935585,olea,oxalis,Correct
157,oxalis/Oxa.O.pes.cX400wF(1733)(0)A-17.png,11,11,0.999708,olea,oxalis,Correct
158,oxalis/Oxa.O.pes.cX400wF(1733)(0)A-18.png,11,11,0.99939716,olea,oxalis,Correct
159,oxalis/Oxa.O.pes.cX400wF(1733)(0)A-8.png,11,11,0.9995079,olea,oxalis,Correct
160,oxalis/Oxa.O.pes.cX400wF(1734)(0)B-9.png,11,11,0.99942315,olea,oxalis,Correct
161,oxalis/Oxa.O.pes.cX400wF(1737)(1736)E-4.png,11,11,0.99958414,olea,oxalis,Correct
162,oxalis/Oxa.O.pes.cX400wF(1738)(0)F-12.png,11,11,0.9997638,olea,oxalis,Correct
163,oxalis/Oxa.O.pes.cX400wF(1741)(0)I-5.png,11,11,0.9993718,olea,oxalis,Correct
164,oxalis/Oxa.O.pes.cX400wF(1742)(1741)J-1.png,11,11,0.9994777,olea,oxalis,Correct
165,oxalis/Oxa.O.pes.cX400wF(1743)(0)K-1.png,11,11,0.9990859,olea,oxalis,Correct
166,oxalis/Oxa.O.pes.cX400wF(1743)(0)K-10.png,11,11,0.9995839,olea,oxalis,Correct
167,oxalis/Oxa.O.pes.cX400wF(1743)(0)K-13.png,11,11,0.99958473,olea,oxalis,Correct
168,oxalis/Oxa.O.pes.cX400wF(1743)(0)K-15.png,11,11,0.9996333,olea,oxalis,Correct
169,oxalis/Oxa.O.pes.cX400wF(1743)(0)K-23.png,11,11,0.9996369,olea,oxalis,Correct
170,pinus/Pin.P.brutX400wF(3172)(0)B-6.png,12,12,0.9997036,origanum,pinus,Correct
171,pinus/Pin.P.brutX400wF(3173)(0)C-1.png,12,12,0.9996604,origanum,pinus,Correct
172,pinus/Pin.P.brutX400wF(3174)(0)D-4.png,12,12,0.9996748,origanum,pinus,Correct
173,salvia/Lam.S.triX400wF(2190)(0)C-28.png,14,14,0.99969375,oxalis,salvia,Correct
174,salvia/Lam.S.triX400wF(2190)(0)C-29.png,14,14,0.99983466,oxalis,salvia,Correct
175,salvia/Lam.S.triX400wF(2191)(0)D-22.png,14,14,0.99983096,oxalis,salvia,Correct
176,salvia/Lam.S.triX400wF(2191)(0)D-45.png,14,14,0.9997466,oxalis,salvia,Correct
177,salvia/Lam.S.triX400wF(2192)(0)E-6.png,14,14,0.9997191,oxalis,salvia,Correct
178,satureja/Lam.S.thyX400wF(941)(937)A-1.png,15,15,0.9997385,pinus,satureja,Correct
179,satureja/Lam.S.thyX400wF(944)(940)E-11.png,15,15,0.9995881,pinus,satureja,Correct
180,satureja/Lam.S.thyX400wF(944)(940)E-27.png,15,15,0.9997323,pinus,satureja,Correct
181,satureja/Lam.S.thyX400wF(946)(0)G-1.png,15,15,0.99979526,pinus,satureja,Correct
182,thymbra/Lam.T.capX400wF(1029)(0)A-19.png,17,17,0.99922013,pistacia,thymbra,Correct
183,thymbra/Lam.T.capX400wF(1030)(0)B-7.png,17,17,0.9993625,pistacia,thymbra,Correct
184,thymbra/Lam.T.capX400wF(1030)(0)B-8.png,17,17,0.9988955,pistacia,thymbra,Correct
185,thymbra/Lam.T.capX400wF(1031)(0)C-15.png,17,17,0.99884653,pistacia,thymbra,Correct
186,thymbra/Lam.T.capX400wF(1032)(0)D-6.png,17,17,0.9997756,pistacia,thymbra,Correct
187,thymbra/Lam.T.capX400wF(1033)(0)E-1.png,17,17,0.9984119,pistacia,thymbra,Correct
188,thymbra/Lam.T.capX400wF(1033)(0)E-10.png,17,17,0.999624,pistacia,thymbra,Correct
189,thymbra/x40 f (1)-5.png,17,17,0.99966264,pistacia,thymbra,Correct
190,thymbra/x40 f (3)-5.png,17,17,0.9998549,pistacia,thymbra,Correct
191,thymbra/x40 f (5)-10.png,17,17,0.9993319,pistacia,thymbra,Correct
192,vitis/Vit.V.viniX400wF(4981)(0)D-25.png,19,19,0.9989668,salvia,vitis,Correct
193,vitis/Vit.V.viniX400wF(4983)(0)F-13.png,19,19,0.99671495,salvia,vitis,Correct
194,vitis/Vit.V.viniX400wF(4983)(0)F-20.png,19,19,0.9990571,salvia,vitis,Correct
195,vitis/Vit.V.viniX400wF(4985)(0)H-40.png,19,19,0.9992643,salvia,vitis,Correct
