file,labels
BD/BI_Cr_5/labels/polar_triangular/Myr.E.camaX400wF(1871)(0)F-2.png,polar_triangular
BD/BI_Cr_5/labels/polar_triangular/Fab.C.vilX400wF(2016)(0)A-1.png,polar_triangular
BD/BI_Cr_5/labels/equatorial_alongada/Fag.C.satX400wF(786)(0)F-7.png,equatorial_alongada
BD/BI_Cr_5/labels/polar_circular/Lam.T.capX400wF(1029)(0)A-20.png,polar_circular
BD/BI_Cr_5/labels/polar_triangular/Myr.E.camaX400wF(1868)(0)C-7.png,polar_triangular
BD/BI_Cr_5/labels/polar_tricircular/Eri.E.maniX400wF(5357)(0)C-27.png,polar_tricircular
BD/BI_Cr_5/labels/equatorial_circular/Vit.V.viniX400wF(4978)(0)A-18.png,equatorial_circular
BD/BI_Cr_5/labels/polar_circular/Lam.O.micX400wF(888)(0)E-2.png,polar_circular
BD/BI_Cr_5/labels/polar_triangular/IMG_3734-96.png,polar_triangular
BD/BI_Cr_5/labels/polar_triangular/IMG_3734-90.png,polar_triangular
BD/BI_Cr_5/labels/polar_circular/Lam.O.micX400wF(886)(0)C-27.png,polar_circular
BD/BI_Cr_5/labels/polar_triangular/x40 f (4)-8.png,polar_triangular
BD/BI_Cr_5/labels/polar_circular/Lam.O.micX400wF(889)(0)F-42.png,polar_circular
BD/BI_Cr_5/labels/equatorial_circular/Vit.V.viniX400wF(4979)(0)B-7.png,equatorial_circular
BD/BI_Cr_5/labels/polar_circular/Lam.S.thyX400wF(944)(940)E-19.png,polar_circular
BD/BI_Cr_5/labels/polar_circular/Oxa.O.pes.cX400wF(1737)(1736)E-4.png,polar_circular
BD/BI_Cr_5/labels/polar_circular/Lam.S.thyX400wF(944)(940)E-3.png,polar_circular
BD/BI_Cr_5/labels/equatorial_circular/Vit.V.viniX400wF(4984)(0)G-57.png,equatorial_circular
BD/BI_Cr_5/labels/polar_circular/Lam.S.thyX400wF(944)(940)E-16.png,polar_circular
BD/BI_Cr_5/labels/equatorial_circular/Lam.S.triX400wF(2189)(0)B-26.png,equatorial_circular
BD/BI_Cr_5/labels/equatorial_circular/Lam.S.thyX400wF(944)(940)E-23.png,equatorial_circular
BD/BI_Cr_5/labels/equatorial_circular/Bra.S.albX400wF(2152)(0)C-21.png,equatorial_circular
BD/BI_Cr_5/labels/equatorial_circular/Fab.C.silX400wF(476)(0)B-3.png,equatorial_circular
BD/BI_Cr_5/labels/polar_circular/Lam.O.micX400wF(884)(0)A-4.png,polar_circular
BD/BI_Cr_5/labels/equatorial_circular/Ole.O.euroX400wF(4262)(0)B-18.png,equatorial_circular
BD/BI_Cr_5/labels/equatorial_circular/Lam.T.capX400wF(1031)(0)C-8.png,equatorial_circular
BD/BI_Cr_5/labels/equatorial_circular/x40 f (3)-7.png,equatorial_circular
BD/BI_Cr_5/labels/equatorial_alongada/Api.F.comX400wF(2136)(0)B-6.png,equatorial_alongada
BD/BI_Cr_5/labels/polar_circular/Lam.O.micX400wF(886)(0)C-15.png,polar_circular
BD/BI_Cr_5/labels/equatorial_circular/Lam.S.thyX400wF(941)(937)A-5.png,equatorial_circular
BD/BI_Cr_5/labels/equatorial_alongada/Fag.C.satX400wF(792)(781)G-29.png,equatorial_alongada
BD/BI_Cr_5/labels/polar_circular/Oxa.O.pes.cX400wF(1743)(0)K-6.png,polar_circular
BD/BI_Cr_5/labels/polar_circular/Lam.O.micX400wF(889)(0)F-33.png,polar_circular
BD/BI_Cr_5/labels/equatorial_circular/Ole.O.euroX400wF(4261)(0)A-19.png,equatorial_circular
BD/BI_Cr_5/labels/equatorial_circular/Bra.S.albX400wF(2151)(0)B-17.png,equatorial_circular
BD/BI_Cr_5/labels/polar_circular/Lam.S.thyX400wF(944)(940)E-7.png,polar_circular
BD/BI_Cr_5/labels/polar_triangular/Fab.C.vilX400wF(2019)(0)D-7.png,polar_triangular
BD/BI_Cr_5/labels/polar_triangular/Fab.C.vilX400wF(2019)(0)D-13.png,polar_triangular
BD/BI_Cr_5/labels/equatorial_circular/Fab.C.silX400wF(476)(0)B-9.png,equatorial_circular
BD/BI_Cr_5/labels/equatorial_circular/Ole.O.euroX400wF(4261)(0)A-4.png,equatorial_circular
BD/BI_Cr_5/labels/polar_circular/Lam.T.capX400wF(1029)(0)A-22.png,polar_circular
BD/BI_Cr_5/labels/equatorial_circular/Fab.C.silX400wF(476)(0)B-13.png,equatorial_circular
BD/BI_Cr_5/labels/polar_circular/Oxa.O.pes.cX400wF(1733)(0)A-1.png,polar_circular
BD/BI_Cr_5/labels/equatorial_circular/Fab.C.silX400wF(476)(0)B-5.png,equatorial_circular
BD/BI_Cr_5/labels/equatorial_alongada/Fag.C.satX400wF(781)(0)A-16.png,equatorial_alongada
BD/BI_Cr_5/labels/polar_circular/Lam.T.capX400wF(1029)(0)A-10.png,polar_circular
BD/BI_Cr_5/labels/equatorial_circular/Vit.V.viniX400wF(4980)(0)C-8.png,equatorial_circular
BD/BI_Cr_5/labels/equatorial_eliptica/Asp.U.marX400wF(5322)(0)F-8.png,equatorial_eliptica
BD/BI_Cr_5/labels/equatorial_circular/Lam.T.capX400wF(1031)(0)C-12.png,equatorial_circular
BD/BI_Cr_5/labels/equatorial_circular/Lam.S.thyX400wF(943)(990)C-2.png,equatorial_circular
BD/BI_Cr_5/labels/polar_circular/Lam.T.capX400wF(1029)(0)A-9.png,polar_circular
BD/BI_Cr_5/labels/polar_triangular/Myr.E.camaX400wF(2964)(0)J-24.png,polar_triangular
BD/BI_Cr_5/labels/polar_circular/Oxa.O.pes.cX400wF(1735)(0)C-2.png,polar_circular
BD/BI_Cr_5/labels/polar_triangular/Myr.E.camaX400wF(2962)(0)H-10.png,polar_triangular
BD/BI_Cr_5/labels/equatorial_alongada/Fag.C.satX400wF(792)(781)G-8.png,equatorial_alongada
BD/BI_Cr_5/labels/equatorial_alongada/Fag.C.satX400wF(792)(781)G-10.png,equatorial_alongada
BD/BI_Cr_5/labels/polar_tricircular/Eri.E.maniX400wF(5358)(0)D-5.png,polar_tricircular
BD/BI_Cr_5/labels/equatorial_circular/Lam.S.thyX400wF(941)(937)A-10.png,equatorial_circular
BD/BI_Cr_5/labels/polar_circular/Lam.O.micX400wF(886)(0)C-37.png,polar_circular
BD/BI_Cr_5/labels/polar_triangular/Myr.E.camaX400wF(2962)(0)H-3.png,polar_triangular
BD/BI_Cr_5/labels/polar_triangular/IMG_3734-117.png,polar_triangular
BD/BI_Cr_5/labels/polar_tricircular/Eri.E.maniX400wF(5358)(0)D-13.png,polar_tricircular
BD/BI_Cr_5/labels/equatorial_circular/Fab.C.silX400wF(476)(0)B-4.png,equatorial_circular
BD/BI_Cr_5/labels/equatorial_circular/Lam.S.thyX400wF(942)(935)B-8.png,equatorial_circular
BD/BI_Cr_5/labels/polar_circular/Lam.O.micX400wF(886)(0)C-17.png,polar_circular
BD/BI_Cr_5/labels/polar_triangular/IMG_3734-105.png,polar_triangular
BD/BI_Cr_5/labels/polar_circular/Lam.S.triX400wF(2189)(0)B-56.png,polar_circular
BD/BI_Cr_5/labels/equatorial_circular/Lam.S.triX400wF(2190)(0)C-20.png,equatorial_circular
BD/BI_Cr_5/labels/equatorial_circular/Lam.S.triX400wF(2192)(0)E-1.png,equatorial_circular
BD/BI_Cr_5/labels/polar_circular/Lam.S.thyX400wF(944)(940)E-20.png,polar_circular
BD/BI_Cr_5/labels/equatorial_circular/Ole.O.euroX400wF(4261)(0)A-46.png,equatorial_circular
BD/BI_Cr_5/labels/polar_circular/Lam.S.thyX400wF(945)(0)F-2.png,polar_circular
BD/BI_Cr_5/labels/equatorial_circular/Fab.C.silX400wF(476)(0)B-7.png,equatorial_circular
BD/BI_Cr_5/labels/equatorial_circular/Fab.C.silX400wF(478)(0)D-10.png,equatorial_circular
BD/BI_Cr_5/labels/equatorial_alongada/Fag.C.satX400wF(781)(0)A-45.png,equatorial_alongada
BD/BI_Cr_5/labels/equatorial_circular/Vit.V.viniX400wF(4978)(0)A-1.png,equatorial_circular
BD/BI_Cr_5/labels/equatorial_circular/Bra.S.albX400wF(2153)(0)D-14.png,equatorial_circular
BD/BI_Cr_5/labels/polar_circular/Lam.S.thyX400wF(941)(937)A-1.png,polar_circular
BD/BI_Cr_5/labels/polar_circular/Lam.S.thyX400wF(944)(940)E-26.png,polar_circular
BD/BI_Cr_5/labels/equatorial_eliptica/Asp.U.marX400wF(5322)(0)F-3.png,equatorial_eliptica
BD/BI_Cr_5/labels/polar_circular/Lam.S.triX400wF(2193)(0)F-3.png,polar_circular
BD/BI_Cr_5/labels/polar_triangular/Fab.C.vilX400wF(2019)(0)D-48.png,polar_triangular
BD/BI_Cr_5/labels/equatorial_circular/Ole.O.euroX400wF(4262)(0)B-17.png,equatorial_circular
BD/BI_Cr_5/labels/polar_circular/Lam.S.triX400wF(2190)(0)C-11.png,polar_circular
BD/BI_Cr_5/labels/polar_circular/x40 f (4)-17.png,polar_circular
BD/BI_Cr_5/labels/equatorial_circular/Fab.C.silX400wF(478)(0)D-5.png,equatorial_circular
BD/BI_Cr_5/labels/polar_circular/Lam.T.capX400wF(1033)(0)E-3.png,polar_circular
BD/BI_Cr_5/labels/equatorial_alongada/Fag.C.satX400wF(784)(0)D-5.png,equatorial_alongada
BD/BI_Cr_5/labels/polar_triangular/Myr.E.camaX400wF(1868)(0)C-10.png,polar_triangular
BD/BI_Cr_5/labels/polar_tricircular/Eri.E.maniX400wF(5361)(0)G-18.png,polar_tricircular
BD/BI_Cr_5/labels/equatorial_circular/Lam.S.thyX400wF(947)(0)H-2.png,equatorial_circular
BD/BI_Cr_5/labels/equatorial_circular/Lam.S.thyX400wF(944)(940)E-15.png,equatorial_circular
BD/BI_Cr_5/labels/equatorial_circular/Bra.S.albX400wF(2153)(0)D-8.png,equatorial_circular
BD/BI_Cr_5/labels/equatorial_circular/Lam.S.thyX400wF(942)(935)B-4.png,equatorial_circular
BD/BI_Cr_5/labels/polar_triangular/Fab.C.vilX400wF(2019)(0)D-2.png,polar_triangular
BD/BI_Cr_5/labels/polar_circular/Lam.S.triX400wF(2189)(0)B-22.png,polar_circular
BD/BI_Cr_5/labels/equatorial_alongada/Api.F.comX400wF(2136)(0)B-3.png,equatorial_alongada
BD/BI_Cr_5/labels/equatorial_circular/Lam.S.thyX400wF(944)(940)E-5.png,equatorial_circular
BD/BI_Cr_5/labels/equatorial_circular/x40 f (1)-3.png,equatorial_circular
BD/BI_Cr_5/labels/polar_circular/Lam.S.thyX400wF(946)(0)G-2.png,polar_circular
BD/BI_Cr_5/labels/polar_circular/Lam.T.capX400wF(1031)(0)C-6.png,polar_circular
